text,label
i was feeling cold and wet most of the time,3
i do not know how to feel my hearts aching sadness over the loss of those good and kind people and all the other connected losses a href http,0
i am feeling intimidated by all that work,4
i often fought feelings of hopelessness because of our seemingly helpless financial situation,4
i have felt that true forgiveness comes when you yourself feel that you are no longer victimized and you heal yourself from within,0
i get what she s saying and i feel somewhat remorseful for not being the kind of friend or giving the kind of support she wanted or needed throughout the past years of our friendship oh yes it goes back that far,0
i know that when i am feeling distraught or moody i can depend on you two to put a smile back on my face,4
i am feeling brave and lucky kind of like my heart is breaking and im falling in love all at the same time,1
im feeling agitated today,4
i made it for when i was feeling affectionate,2
i am not working out the amount i would like to i feel like my lifestyle change has been successful so far,1
i feel supportive over chinas copyright violations if only for machiavellian reasons,2
im not yet feeling terrified of failing i honestly feel like im overconfident right now because i believe that ive done my best,4
i really lose a lot of my nesting homemaking instinct and desire when i am pregnant and the longer im pregnant the worse it gets though i do get about a month reprieve where i feel creative again around the six month mark and youll notice that is when i did a post for halloween,1
i feel stupid and contagious here we are now entertain us a mulatto an albino a mosquito my libido yeah hey yay im worse at what i do best and for this gift i feel blessed our little group has always been and always will until the end hello hello hello how low,0
ill admit to feeling very nostalgic when i see photos of my sweet little girl in halloween costumes i made for her and i dream of the day that ill be called upon to fashion a small costume for a grandchild,2
i hear are owners who feel victimized by their associations the associations attorneys or the property manager,0
i was left feeling a little delicate but thoughtful,2
i miss him and its nice to see him it does suck that when i do see him i always feel rushed,3
